timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681863635,489,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-85,text,true,,10551,296,99,99,http://blazedemo.com//purchase.php,481,0,245
1560681864097,473,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-84,text,true,,8550,117,98,98,http://blazedemo.com//,473,0,221
1560681864160,478,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-86,text,true,,10549,295,99,99,http://blazedemo.com//purchase.php,478,0,236
1560681864595,480,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-85,text,true,,8550,117,98,98,http://blazedemo.com//,479,0,235
1560681863596,1479,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-83,text,true,,8550,117,98,98,http://blazedemo.com//,1479,0,1234
1560681864657,460,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-87,text,true,,10549,294,99,99,http://blazedemo.com//purchase.php,460,0,222
1560681865095,458,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-86,text,true,,8550,117,98,98,http://blazedemo.com//,438,0,215
1560681865598,499,Landing page,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-87,text,true,,8550,117,99,99,http://blazedemo.com//,494,0,260
1560681865190,1431,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-88,text,true,,10552,297,99,99,http://blazedemo.com//purchase.php,1431,0,1209
1560681866660,432,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-89,text,true,,10553,297,98,98,http://blazedemo.com//purchase.php,432,0,208
1560681866661,460,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-91,text,true,,10550,295,97,97,http://blazedemo.com//purchase.php,460,0,224
1560681867001,465,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-92,text,true,,10551,295,96,96,http://blazedemo.com//purchase.php,462,0,214
1560681867046,480,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-90,text,true,,10547,292,95,95,http://blazedemo.com//purchase.php,480,0,218
1560681867526,1342,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-93,text,true,,10552,296,94,94,http://blazedemo.com//purchase.php,1342,0,227
