timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681487828,472,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-115,text,true,,10549,294,189,189,http://blazedemo.com//purchase.php,472,0,235
1560681488096,526,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-225,text,true,,11185,247,188,188,http://blazedemo.com//reserve.php,525,0,229
1560681488602,525,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-12,text,true,,11185,247,187,187,http://blazedemo.com//reserve.php,525,0,285
1560681488602,526,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-116,text,true,,10551,296,186,186,http://blazedemo.com//purchase.php,526,0,285
1560681488946,465,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-117,text,true,,10546,290,185,185,http://blazedemo.com//purchase.php,465,0,230
1560681489119,494,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-226,text,true,,11185,247,184,184,http://blazedemo.com//reserve.php,493,0,225
1560681489342,489,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-118,text,true,,10545,290,183,183,http://blazedemo.com//purchase.php,489,0,224
1560681489403,466,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-227,text,true,,11185,247,182,182,http://blazedemo.com//reserve.php,465,0,223
1560681489796,552,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-119,text,true,,10551,296,181,181,http://blazedemo.com//purchase.php,551,0,289
1560681489839,510,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-13,text,true,,11185,247,180,180,http://blazedemo.com//reserve.php,509,0,246
1560681490327,476,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-120,text,true,,10544,289,179,179,http://blazedemo.com//purchase.php,475,0,235
1560681490408,429,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-14,text,true,,11185,247,178,178,http://blazedemo.com//reserve.php,428,0,214
1560681490826,440,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-121,text,true,,10550,296,177,177,http://blazedemo.com//purchase.php,439,0,214
1560681490881,432,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-228,text,true,,11185,247,176,176,http://blazedemo.com//reserve.php,431,0,206
1560681491323,424,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-15,text,true,,11185,247,175,175,http://blazedemo.com//reserve.php,419,0,205
1560681491383,445,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-122,text,true,,10545,290,174,174,http://blazedemo.com//purchase.php,445,0,206
1560681491806,470,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-123,text,true,,10552,297,173,173,http://blazedemo.com//purchase.php,466,0,240
1560681491875,443,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-229,text,true,,11186,247,172,172,http://blazedemo.com//reserve.php,442,0,219
1560681492332,447,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-16,text,true,,11185,247,171,171,http://blazedemo.com//reserve.php,446,0,221
1560681492351,432,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-124,text,true,,10551,296,170,170,http://blazedemo.com//purchase.php,432,0,210
1560681492935,542,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-230,text,true,,11185,247,169,169,http://blazedemo.com//reserve.php,541,0,305
1560681493352,448,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-126,text,true,,10550,295,168,168,http://blazedemo.com//purchase.php,445,0,214
1560681493928,443,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-231,text,true,,11185,247,167,167,http://blazedemo.com//reserve.php,442,0,213
1560681493928,460,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-127,text,true,,10551,295,166,166,http://blazedemo.com//purchase.php,459,0,224
1560681492935,1653,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-125,text,true,,10549,294,165,165,http://blazedemo.com//purchase.php,1653,0,305
1560681494306,443,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-128,text,true,,10550,295,164,164,http://blazedemo.com//purchase.php,442,0,212
1560681493389,1463,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-17,text,true,,11185,247,163,163,http://blazedemo.com//reserve.php,1462,0,1227
1560681494561,425,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-18,text,true,,11185,247,162,162,http://blazedemo.com//reserve.php,424,0,206
1560681494852,440,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-129,text,true,,10550,295,161,161,http://blazedemo.com//purchase.php,439,0,214
1560681494879,459,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-232,text,true,,11185,247,160,160,http://blazedemo.com//reserve.php,458,0,221
1560681495320,766,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-19,text,true,,11185,247,159,159,http://blazedemo.com//reserve.php,765,0,216
1560681495801,506,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-131,text,true,,10550,294,158,158,http://blazedemo.com//purchase.php,506,0,285
1560681495822,494,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-233,text,true,,11185,247,157,157,http://blazedemo.com//reserve.php,494,0,264
1560681495341,989,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-130,text,true,,10545,290,156,156,http://blazedemo.com//purchase.php,988,0,744
1560681496329,425,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-20,text,true,,11185,247,155,155,http://blazedemo.com//reserve.php,425,0,207
1560681496572,577,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-132,text,true,,10551,295,154,154,http://blazedemo.com//purchase.php,576,0,340
1560681496854,454,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-234,text,true,,11185,247,153,153,http://blazedemo.com//reserve.php,454,0,216
1560681497371,417,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-21,text,true,,11185,247,152,152,http://blazedemo.com//reserve.php,416,0,202
1560681497367,502,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-134,text,true,,10552,297,151,151,http://blazedemo.com//purchase.php,501,0,224
1560681497817,447,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-133,text,true,,10546,291,150,150,http://blazedemo.com//purchase.php,446,0,211
1560681497865,451,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-135,text,true,,10552,297,149,149,http://blazedemo.com//purchase.php,450,0,223
1560681498407,450,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-136,text,true,,10550,296,148,148,http://blazedemo.com//purchase.php,449,0,214
1560681498415,442,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-236,text,true,,11185,247,147,147,http://blazedemo.com//reserve.php,442,0,213
1560681498851,450,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-137,text,true,,10545,290,146,146,http://blazedemo.com//purchase.php,450,0,212
1560681498851,474,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-237,text,true,,11185,247,145,145,http://blazedemo.com//reserve.php,474,0,225
1560681499356,475,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-22,text,true,,11185,247,144,144,http://blazedemo.com//reserve.php,474,0,237
1560681499492,492,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-138,text,true,,10546,291,143,143,http://blazedemo.com//purchase.php,488,0,240
1560681499826,484,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-23,text,true,,11185,247,142,142,http://blazedemo.com//reserve.php,484,0,228
1560681500068,442,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-139,text,true,,10549,294,141,141,http://blazedemo.com//purchase.php,442,0,217
1560681500409,454,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-24,text,true,,11185,247,140,140,http://blazedemo.com//reserve.php,454,0,218
1560681500557,523,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-235,text,true,,11186,247,139,139,http://blazedemo.com//reserve.php,523,0,233
1560681500889,468,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-238,text,true,,11185,247,138,138,http://blazedemo.com//reserve.php,443,0,217
1560681501374,421,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-140,text,true,,10550,295,137,137,http://blazedemo.com//purchase.php,421,0,205
1560681501380,459,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-25,text,true,,11185,247,136,136,http://blazedemo.com//reserve.php,459,0,231
1560681501810,463,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-143,text,true,,10551,296,135,135,http://blazedemo.com//purchase.php,462,0,223
1560681501810,467,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-141,text,true,,10551,296,134,134,http://blazedemo.com//purchase.php,467,0,223
1560681501867,435,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-239,text,true,,11185,247,133,133,http://blazedemo.com//reserve.php,433,0,211
1560681502298,436,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-142,text,true,,10552,296,132,132,http://blazedemo.com//purchase.php,436,0,213
1560681502321,449,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-144,text,true,,10546,291,131,131,http://blazedemo.com//purchase.php,439,0,213
1560681502393,441,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-240,text,true,,11185,247,130,130,http://blazedemo.com//reserve.php,440,0,216
1560681502868,435,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-241,text,true,,11185,247,129,129,http://blazedemo.com//reserve.php,435,0,212
1560681503918,459,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-26,text,true,,11185,247,128,128,http://blazedemo.com//reserve.php,458,0,224
1560681503358,1336,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-27,text,true,,11185,247,127,127,http://blazedemo.com//reserve.php,1336,0,224
1560681504393,415,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-242,text,true,,11185,247,126,126,http://blazedemo.com//reserve.php,414,0,200
1560681505395,437,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-244,text,true,,11185,247,125,125,http://blazedemo.com//reserve.php,437,0,212
1560681505573,441,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-145,text,true,,10545,290,124,124,http://blazedemo.com//purchase.php,441,0,204
